1,16,,,,,20,16,,,,,1,,,20,,,1,100,20,157
1,1,20,15,,,,,,,,,1,,,20,,,1,9,20,139
1,15,20,1,,,,,,,,,1,,,20,,,1,29,20,58
1,8,20,8,,,,,,,,,1,,,20,,,1,54,20,120
1,2,20,14,,,,,,,,,1,,,20,,,1,27,20,115
1,4,20,12,,,,,,,,,1,,,20,,,1,60,20,117
1,13,20,3,,,,,,,,,1,,,20,,,1,59,20,117
1,12,20,4,,,,,,,,,1,,,20,,,1,55,20,132
1,16,,,,,20,16,,,,,1,20,,,,,1,64,20,118
1,6,20,10,,,,,,,,,1,20,,,,,1,64,20,111
1,5,20,11,,,,,,,,,1,20,,,,,1,61,20,117
1,10,20,6,,,,,,,,,1,20,,,,,1,62,20,121
1,8,20,8,,,,,,,,,1,20,,,,,1,66,20,112
1,9,20,7,,,,,,,,,1,20,,,,,1,62,20,123
1,11,20,5,,,,,,,,,1,20,,,,,1,61,20,120
1,13,20,3,,,,,,,,,1,20,,,,,1,67,20,107
4,16,,,,,26,16,,,,,4,,,26,,,4,71,26,80
4,8,26,8,,,,,,,,,4,,,26,,,4,69,26,84
4,2,26,14,,,,,,,,,4,,,26,,,4,67,26,66
4,12,26,4,,,,,,,,,4,,,26,,,4,63,26,78
4,9,26,7,,,,,,,,,4,,,26,,,4,65,26,84
4,6,26,10,,,,,,,,,4,,,26,,,4,68,26,76
4,11,26,5,,,,,,,,,4,,,26,,,4,64,26,83
4,13,26,3,,,,,,,,,4,,,26,,,4,62,26,65
4,16,,,,,26,16,,,,,4,26,,,,,4,66,26,76
4,5,26,11,,,,,,,,,4,26,,,,,4,73,26,65
4,7,26,9,,,,,,,,,4,26,,,,,4,62,26,74
4,10,26,6,,,,,,,,,4,26,,,,,4,57,26,82
4,13,26,3,,,,,,,,,4,26,,,,,4,58,26,73
4,12,26,4,,,,,,,,,4,26,,,,,4,55,26,80
4,3,26,13,,,,,,,,,4,26,,,,,4,77,26,67
4,8,26,8,,,,,,,,,4,26,,,,,4,58,26,85
13,16,,,,,18,16,,,,,13,,,18,,,13,108,18,137
13,6,18,10,,,,,,,,,13,,,18,,,13,107,18,131
13,14,18,2,,,,,,,,,13,,,18,,,13,108,18,99
13,3,18,13,,,,,,,,,13,,,18,,,13,50,18,134
13,8,18,8,,,,,,,,,13,,,18,,,13,107,18,130
13,7,18,9,,,,,,,,,13,,,18,,,13,106,18,128
13,1,18,15,,,,,,,,,13,,,18,,,13,15,18,135
13,2,18,14,,,,,,,,,13,,,18,,,13,33,18,135
13,16,,,,,18,16,,,,,13,18,,,,,13,80,18,43
13,11,18,5,,,,,,,,,13,18,,,,,13,73,18,41
13,5,18,11,,,,,,,,,13,18,,,,,13,78,18,42
13,10,18,6,,,,,,,,,13,18,,,,,13,78,18,47
13,8,18,8,,,,,,,,,13,18,,,,,13,78,18,43
13,3,18,13,,,,,,,,,13,18,,,,,13,73,18,43
13,14,18,2,,,,,,,,,13,18,,,,,13,75,18,45
13,6,18,10,,,,,,,,,13,18,,,,,13,77,18,46
10,16,,,,,14,16,,,,,10,,,14,,,10,60,14,94
10,10,14,6,,,,,,,,,10,,,14,,,10,52,14,97
10,13,14,3,,,,,,,,,10,,,14,,,10,58,14,92
10,5,14,11,,,,,,,,,10,,,14,,,10,30,14,94
10,6,14,10,,,,,,,,,10,,,14,,,10,30,14,95
10,8,14,8,,,,,,,,,10,,,14,,,10,30,14,94
10,9,14,7,,,,,,,,,10,,,14,,,10,33,14,95
10,7,14,9,,,,,,,,,10,,,14,,,10,30,14,94
10,16,,,,,14,16,,,,,10,14,,,,,10,33,14,47
10,4,14,12,,,,,,,,,10,14,,,,,10,28,14,53
10,14,14,2,,,,,,,,,10,14,,,,,10,40,14,38
10,5,14,11,,,,,,,,,10,14,,,,,10,31,14,50
10,7,14,9,,,,,,,,,10,14,,,,,10,34,14,47
10,15,14,1,,,,,,,,,10,14,,,,,10,57,14,2
10,4,14,12,,,,,,,,,10,14,,,,,10,28,14,54
10,8,14,8,,,,,,,,,10,14,,,,,10,37,14,48
17,16,,,,,19,16,,,,,17,,,19,,,17,106,19,122
17,13,19,3,,,,,,,,,17,,,19,,,17,102,19,121
17,3,19,13,,,,,,,,,17,,,19,,,17,121,19,121
17,8,19,8,,,,,,,,,17,,,19,,,17,102,19,121
17,6,19,10,,,,,,,,,17,,,19,,,17,100,19,121
17,15,19,1,,,,,,,,,17,,,19,,,17,108,19,92
17,12,19,4,,,,,,,,,17,,,19,,,17,101,19,121
17,7,19,9,,,,,,,,,17,,,19,,,17,102,19,121
17,16,,,,,19,16,,,,,17,19,,,,,17,77,19,70
17,9,19,7,,,,,,,,,17,19,,,,,17,70,19,70
17,10,19,6,,,,,,,,,17,19,,,,,17,70,19,75
17,11,19,5,,,,,,,,,17,19,,,,,17,70,19,74
17,4,19,12,,,,,,,,,17,19,,,,,17,60,19,83
17,6,19,10,,,,,,,,,17,19,,,,,17,68,19,71
17,8,19,8,,,,,,,,,17,19,,,,,17,69,19,72
17,13,19,3,,,,,,,,,17,19,,,,,17,65,19,74
4,16,,,,,20,16,,,,,4,,,20,,,4,72,20,140
4,3,20,13,,,,,,,,,4,,,20,,,4,85,20,119
4,12,20,4,,,,,,,,,4,,,20,,,4,60,20,129
4,4,20,12,,,,,,,,,4,,,20,,,4,83,20,122
4,15,20,1,,,,,,,,,4,,,20,,,4,59,20,135
4,8,20,8,,,,,,,,,4,,,20,,,4,56,20,142
4,5,20,11,,,,,,,,,4,,,20,,,4,74,20,120
4,6,20,10,,,,,,,,,4,,,20,,,4,59,20,114
4,16,,,,,20,16,,,,,4,20,,,,,4,49,20,136
4,8,20,8,,,,,,,,,4,20,,,,,4,63,20,119
4,11,20,5,,,,,,,,,4,20,,,,,4,43,20,139
4,5,20,11,,,,,,,,,4,20,,,,,4,60,20,120
4,6,20,10,,,,,,,,,4,20,,,,,4,67,20,120
4,12,20,4,,,,,,,,,4,20,,,,,4,60,20,123
4,9,20,7,,,,,,,,,4,20,,,,,4,46,20,144
4,3,20,13,,,,,,,,,4,20,,,,,4,88,20,122
5,16,,,,,14,16,,,,,5,,,14,,,5,62,14,94
5,6,14,10,,,,,,,,,5,,,14,,,5,62,14,95
5,8,14,8,,,,,,,,,5,,,14,,,5,62,14,97
5,7,14,9,,,,,,,,,5,,,14,,,5,62,14,97
5,10,14,6,,,,,,,,,5,,,14,,,5,62,14,98
5,13,14,3,,,,,,,,,5,,,14,,,5,62,14,93
5,5,14,11,,,,,,,,,5,,,14,,,5,62,14,96
5,14,14,2,,,,,,,,,5,,,14,,,5,62,14,5
5,16,,,,,14,16,,,,,5,14,,,,,5,32,14,60
5,9,14,7,,,,,,,,,5,14,,,,,5,35,14,56
5,15,14,1,,,,,,,,,5,14,,,,,5,62,14,2
5,8,14,8,,,,,,,,,5,14,,,,,5,34,14,57
5,12,14,4,,,,,,,,,5,14,,,,,5,30,14,60
5,3,14,13,,,,,,,,,5,14,,,,,5,32,14,60
5,10,14,6,,,,,,,,,5,14,,,,,5,33,14,52
5,1,14,15,,,,,,,,,5,14,,,,,5,31,14,60
14,16,,,,,20,16,,,,,14,,,20,,,14,96,20,136
14,14,20,2,,,,,,,,,14,,,20,,,14,97,20,65
14,8,20,8,,,,,,,,,14,,,20,,,14,98,20,115
14,9,20,7,,,,,,,,,14,,,20,,,14,98,20,124
14,6,20,10,,,,,,,,,14,,,20,,,14,97,20,105
14,10,20,6,,,,,,,,,14,,,20,,,14,97,20,130
14,13,20,3,,,,,,,,,14,,,20,,,14,97,20,100
14,15,20,1,,,,,,,,,14,,,20,,,14,97,20,32
14,16,,,,,20,16,,,,,14,20,,,,,14,35,20,75
14,8,20,8,,,,,,,,,14,20,,,,,14,33,20,79
14,6,20,10,,,,,,,,,14,20,,,,,14,34,20,72
14,3,20,13,,,,,,,,,14,20,,,,,14,33,20,76
14,12,20,4,,,,,,,,,14,20,,,,,14,30,20,90
14,1,20,15,,,,,,,,,14,20,,,,,14,2,20,129
14,8,20,8,,,,,,,,,14,20,,,,,14,32,20,82
14,9,20,7,,,,,,,,,14,20,,,,,14,33,20,78
25,16,,,,,19,16,,,,,25,,,26,,,25,60,26,63
25,4,25,12,,,,,,,,,25,,,26,,,25,60,26,54
25,5,25,11,,,,,,,,,25,,,26,,,25,60,26,57
25,11,25,5,,,,,,,,,25,,,26,,,25,60,26,71
25,8,25,8,,,,,,,,,25,,,26,,,25,60,26,68
25,15,25,1,,,,,,,,,25,,,26,,,25,60,26,13
25,4,25,12,,,,,,,,,25,,,26,,,25,60,26,51
25,9,25,7,,,,,,,,,25,,,26,,,25,60,26,70
25,16,,,,,19,16,,,,,25,26,,,,,25,44,26,63
25,6,25,10,,,,,,,,,25,26,,,,,25,50,26,69
25,13,25,3,,,,,,,,,25,26,,,,,25,44,26,77
25,2,25,14,,,,,,,,,25,26,,,,,25,47,26,60
25,12,25,4,,,,,,,,,25,26,,,,,25,45,26,77
25,9,25,7,,,,,,,,,25,26,,,,,25,48,26,72
25,8,25,8,,,,,,,,,25,26,,,,,25,69,26,71
25,3,25,13,,,,,,,,,25,26,,,,,26,59,26,55
5,16,,,,,6,16,,,,,5,,,6,,,5,62,6,60
5,3,6,13,,,,,,,,,5,,,6,,,5,62,6,60
5,10,6,6,,,,,,,,,5,,,6,,,5,62,6,60
5,11,6,5,,,,,,,,,5,,,6,,,5,62,6,57
5,9,6,7,,,,,,,,,5,,,6,,,5,62,6,60
5,8,6,8,,,,,,,,,5,,,6,,,5,62,6,60
5,4,6,12,,,,,,,,,5,,,6,,,5,62,6,60
5,15,6,1,,,,,,,,,5,,,6,,,5,62,6,18
5,16,,,,,6,16,,,,,5,6,,,,,5,62,6,50
5,15,6,1,,,,,,,,,5,6,,,,,5,45,6,50
5,1,6,15,,,,,,,,,5,6,,,,,5,45,6,50
5,10,6,6,,,,,,,,,5,6,,,,,5,62,6,24
8,12,6,4,,,,,,,,,5,6,,,,,5,61,6,35
5,5,6,11,,,,,,,,,5,6,,,,,5,60,6,41
5,8,6,8,,,,,,,,,5,6,,,,,5,43,6,60
5,7,6,9,,,,,,,,,5,6,,,,,5,60,6,40
6,16,,,,,22,16,,,,,6,,,22,,,6,60,22,60
6,15,22,1,,,,,,,,,6,,,22,,,6,60,22,43
6,12,22,4,,,,,,,,,6,,,22,,,6,60,22,60
6,5,22,11,,,,,,,,,6,,,22,,,6,58,22,60
6,8,22,8,,,,,,,,,6,,,22,,,6,60,22,60
6,1,22,15,,,,,,,,,6,,,22,,,6,14,22,60
6,3,22,13,,,,,,,,,6,,,22,,,6,51,22,60
6,9,22,7,,,,,,,,,6,,,22,,,6,60,22,60
6,16,,,,,22,16,,,,,6,22,,,,,6,60,22,60
6,6,22,10,,,,,,,,,6,22,,,,,6,27,22,60
6,8,22,8,,,,,,,,,6,22,,,,,6,60,22,60
6,12,22,4,,,,,,,,,6,22,,,,,6,60,22,60
6,3,22,13,,,,,,,,,6,22,,,,,6,49,22,60
6,10,22,6,,,,,,,,,6,22,,,,,6,60,22,60
6,1,22,15,,,,,,,,,6,22,,,,,6,18,22,60
6,13,22,3,,,,,,,,,6,22,,,,,6,60,22,60
16,16,,,,,22,16,,,,,16,,,22,,,16,135,22,60
16,8,22,8,,,,,,,,,16,,,22,,,16,157,22,60
16,14,22,2,,,,,,,,,16,,,22,,,16,141,22,60
16,3,22,13,,,,,,,,,16,,,22,,,16,55,22,60
16,12,22,4,,,,,,,,,16,,,22,,,16,161,22,60
16,7,22,9,,,,,,,,,16,,,22,,,16,142,22,60
16,10,22,6,,,,,,,,,16,,,22,,,16,157,22,60
16,1,22,15,,,,,,,,,16,,,22,,,16,15,22,60
16,16,,,,,22,16,,,,,16,22,,,,,16,100,22,60
16,6,22,10,,,,,,,,,16,22,,,,,16,86,22,60
16,5,22,11,,,,,,,,,16,22,,,,,16,64,22,60
16,14,22,2,,,,,,,,,16,22,,,,,16,86,22,60
16,8,22,8,,,,,,,,,16,22,,,,,16,94,22,60
16,12,22,4,,,,,,,,,16,22,,,,,16,88,22,60
16,4,22,12,,,,,,,,,16,22,,,,,16,51,22,60
16,15,22,1,,,,,,,,,16,22,,,,,16,153,22,60
5,16,,,,,12,16,,,,,5,,,12,,,5,62,12,65
5,12,12,4,,,,,,,,,5,,,12,,,5,62,12,62
5,6,12,10,,,,,,,,,5,,,12,,,5,62,12,60
5,15,12,1,,,,,,,,,5,,,12,,,5,62,12,100
5,7,12,9,,,,,,,,,5,,,12,,,5,62,12,51
5,10,12,6,,,,,,,,,5,,,12,,,5,62,12,48
5,4,12,12,,,,,,,,,5,,,12,,,5,62,12,40
5,9,12,7,,,,,,,,,5,,,12,,,5,62,12,39
5,16,,,,,12,16,,,,,5,12,,,,,5,44,12,73
5,6,12,10,,,,,,,,,5,12,,,,,5,43,12,70
5,13,12,3,,,,,,,,,5,12,,,,,5,42,12,73
5,8,12,8,,,,,,,,,5,12,,,,,5,42,12,69
5,15,12,1,,,,,,,,,5,12,,,,,5,43,12,70
5,7,12,9,,,,,,,,,5,12,,,,,5,44,12,78
5,12,12,4,,,,,,,,,5,12,,,,,5,42,12,70
5,10,12,6,,,,,,,,,5,12,,,,,5,44,12,68
11,16,,,,,21,16,,,,,11,,,21,,,11,74,21,211
11,13,21,3,,,,,,,,,11,,,21,,,11,72,21,282
11,11,21,5,,,,,,,,,11,,,21,,,11,73,21,248
11,8,21,8,,,,,,,,,11,,,21,,,11,74,21,210
11,4,21,12,,,,,,,,,11,,,21,,,11,74,21,188
11,1,21,15,,,,,,,,,11,,,21,,,11,23,21,219
11,10,21,6,,,,,,,,,11,,,21,,,11,75,21,253
11,9,21,7,,,,,,,,,11,,,21,,,11,74,21,206
11,16,,,,,21,16,,,,,11,21,,,,,11,60,21,100
11,15,21,1,,,,,,,,,11,21,,,,,11,60,21,53
11,3,21,13,,,,,,,,,11,21,,,,,11,60,21,88
11,8,21,8,,,,,,,,,11,21,,,,,11,64,21,89
11,6,21,10,,,,,,,,,11,21,,,,,11,63,21,93
11,10,21,6,,,,,,,,,11,21,,,,,11,59,21,97
11,12,21,4,,,,,,,,,11,21,,,,,11,60,21,100
11,4,21,12,,,,,,,,,11,21,,,,,11,59,21,105
22,16,,,,,25,16,,,,,22,,,25,,,22,60,25,60
22,13,25,3,,,,,,,,,22,,,25,,,22,60,25,60
22,11,25,5,,,,,,,,,22,,,25,,,22,60,25,60
22,8,25,8,,,,,,,,,22,,,25,,,22,60,25,60
22,4,25,12,,,,,,,,,22,,,25,,,22,60,25,60
22,1,25,15,,,,,,,,,22,,,25,,,22,5,25,60
22,10,25,6,,,,,,,,,22,,,25,,,22,60,25,60
22,9,25,7,,,,,,,,,22,,,25,,,22,60,25,40
22,16,,,,,25,16,,,,,22,25,,,,,22,60,25,39
22,15,25,1,,,,,,,,,22,25,,,,,22,60,25,45
22,3,25,13,,,,,,,,,22,25,,,,,22,60,25,44
22,8,25,8,,,,,,,,,22,25,,,,,22,60,25,46
22,6,25,10,,,,,,,,,22,25,,,,,22,60,25,46
22,10,25,6,,,,,,,,,22,25,,,,,22,60,25,44
22,12,25,4,,,,,,,,,22,25,,,,,22,60,25,44
22,4,25,12,,,,,,,,,22,25,,,,,22,60,25,45
4,16,,,,,10,16,,,,,4,,,10,,,4,70,10,55
4,15,10,1,,,,,,,,,4,,,10,,,4,60,10,25
4,10,10,6,,,,,,,,,4,,,10,,,4,60,10,52
4,5,10,11,,,,,,,,,4,,,10,,,4,68,10,58
4,13,10,3,,,,,,,,,4,,,10,,,4,63,10,57
4,8,10,8,,,,,,,,,4,,,10,,,4,60,10,57
4,1,10,15,,,,,,,,,4,,,10,,,4,38,10,59
4,7,10,9,,,,,,,,,4,,,10,,,4,70,10,59
4,16,,,,,10,16,,,,,4,10,,,,,4,56,10,46
4,4,10,12,,,,,,,,,4,10,,,,,4,79,10,41
4,12,10,4,,,,,,,,,4,10,,,,,4,61,10,30
4,8,10,8,,,,,,,,,4,10,,,,,4,63,10,39
4,9,10,7,,,,,,,,,4,10,,,,,4,61,10,39
4,6,10,10,,,,,,,,,4,10,,,,,4,77,10,42
4,13,10,3,,,,,,,,,4,10,,,,,4,60,10,30
4,15,10,1,,,,,,,,,4,10,,,,,4,61,10,22
1,16,,,,,4,16,,,,,1,,,4,,,1,68,4,64
1,5,4,11,,,,,,,,,1,,,4,,,1,65,4,67
1,11,4,5,,,,,,,,,1,,,4,,,1,63,4,80
1,9,4,7,,,,,,,,,1,,,4,,,1,65,4,75
1,6,4,10,,,,,,,,,1,,,4,,,1,67,4,63
1,8,4,8,,,,,,,,,1,,,4,,,1,67,4,70
1,15,4,1,,,,,,,,,1,,,4,,,1,61,4,32
1,4,4,12,,,,,,,,,1,,,4,,,1,60,4,59
1,16,,,,,4,16,,,,,1,4,,,,,1,73,4,71
1,3,4,13,,,,,,,,,1,4,,,,,1,59,4,63
1,5,4,11,,,,,,,,,1,4,,,,,1,63,4,65
1,11,4,5,,,,,,,,,1,4,,,,,1,60,4,74
1,9,4,7,,,,,,,,,1,4,,,,,1,59,4,70
1,14,4,2,,,,,,,,,1,4,,,,,1,65,4,75
1,2,4,14,,,,,,,,,1,4,,,,,1,30,4,57
1,13,4,3,,,,,,,,,1,4,,,,,1,63,4,94
17,16,,,,,21,16,,,,,17,,,21,,,17,108,21,206
17,9,21,7,,,,,,,,,17,,,21,,,17,111,21,238
17,6,21,10,,,,,,,,,17,,,21,,,17,120,21,246
17,8,21,8,,,,,,,,,17,,,21,,,17,111,21,245
17,3,21,13,,,,,,,,,17,,,21,,,17,122,21,226
17,10,21,6,,,,,,,,,17,,,21,,,17,111,21,276
17,14,21,2,,,,,,,,,17,,,21,,,17,107,21,242
17,1,21,15,,,,,,,,,17,,,21,,,17,79,21,197
17,16,,,,,21,16,,,,,17,21,,,,,17,104,21,162
17,8,21,8,,,,,,,,,17,21,,,,,17,110,21,158
17,10,21,6,,,,,,,,,17,21,,,,,17,108,21,160
17,4,21,12,,,,,,,,,17,21,,,,,17,106,21,165
17,3,21,13,,,,,,,,,17,21,,,,,17,115,21,145
17,15,21,1,,,,,,,,,17,21,,,,,17,107,21,105
17,12,21,4,,,,,,,,,17,21,,,,,17,108,21,166
17,5,21,11,,,,,,,,,17,21,,,,,17,107,21,160
13,16,,,,,26,16,,,,,13,,,26,,,13,103,26,65
13,8,26,8,,,,,,,,,13,,,26,,,13,101,26,67
13,14,26,2,,,,,,,,,13,,,26,,,13,100,26,32
13,3,26,13,,,,,,,,,13,,,26,,,13,72,26,57
13,12,26,4,,,,,,,,,13,,,26,,,13,102,26,63
13,7,26,9,,,,,,,,,13,,,26,,,13,101,26,65
13,10,26,6,,,,,,,,,13,,,26,,,13,102,26,66
13,1,26,15,,,,,,,,,13,,,26,,,13,13,26,51
13,16,,,,,26,16,,,,,13,26,,,,,13,60,26,47
13,5,26,11,,,,,,,,,13,26,,,,,13,55,26,63
13,6,26,10,,,,,,,,,13,26,,,,,13,55,26,63
13,3,26,13,,,,,,,,,13,26,,,,,13,56,26,58
13,12,26,4,,,,,,,,,13,26,,,,,13,55,26,63
13,1,26,15,,,,,,,,,13,26,,,,,13,6,26,62
13,8,26,8,,,,,,,,,13,26,,,,,13,56,26,65
13,9,26,7,,,,,,,,,13,26,,,,,13,60,26,50
8,16,,,,,14,16, ,,, ,8, ,,14,,,8,64,14,95
8,8,14,8,,, , , ,,, ,8, ,,14,,,8,62,14,95
8,7,14,9,,, , , ,,, ,8, ,,14,,,8,63,14,95
8,9,14,7,,, , , ,,, ,8, ,,14,,,8,65,14,95
8,4,14,12,,, , , ,,, ,8, ,,14,,,8,65,14,94
8,12,14,4,,, , , ,,, ,8, ,,14,,,8,62,14,88
8,13,14,3,,, , , ,,, ,8, ,,14,,,8,61,14,80
8,5,14,11,,, , , ,,, ,8, ,,14,,,8,66,14,96
8,16,,,,,14,16,,,,,8,14,,,,,8,36,14,41
8,13,14,3,,, , , ,,, ,8,14,,,,,8,37,14,37
8,7,14,9,,, , , ,,, ,8,14,,,,,8,38,14,37
8,13,14,3,,, , , ,,, ,8,14,,,,,8,37,14,35
8,5,14,11,,, , , ,,, ,8,14,,,,,8,38,14,40
8,3,14,13,,, , , ,,, ,8,14,,,,,8,38,14,41
8,7,14,9,,, , , ,,, ,8,14,,,,,8,42,14,38
8,6,14,10,,, , , ,,, ,8,14,,,,,8,40,14,37
8,16,,,,,19,16,,,,,8,,,19,,,8,64,19,121
8,6,19,10,,, , , ,,, ,8, ,,19,,,8,64,19,120
8,5,19,11,,, , , ,,, ,8, ,,19,,,8,67,19,121
8,14,19,2,,, , , ,,, ,8, ,,19,,,8,65,19,121
8,15,19,1,,, , , ,,, ,8, ,,19,,,8,66,19,77
8,3,19,13,,, , , ,,, ,8, ,,19,,,8,75,19,122
8,8,19,8,,, , , ,,, ,8, ,,19,,,8,63,19,121
8,11,19,5,,, , , ,,, ,8, ,,19,,,8,63,19,122
9,16,,,,,19,16,,,,,8,19,,,,,8,12,19,8
8,10,19,6,,, , , ,,, ,8,19,,,,,8,13,19,8
8,4,19,12,,, , , ,,, ,8,19,,,,,8,11,19,8
8,12,19,4,,, , , ,,, ,8,19,,,,,8,12,19,8
8,15,19,1,,, , , ,,, ,8,19,,,,,8,12,19,8
8,10,19,6,,, , , ,,, ,8,19,,,,,8,12,19,8
8,6,19,10,,, , , ,,, ,8,19,,,,,8,12,19,8
8,9,19,7,,,,,,,,,8,19,,,,,8,12,19,8
16,16,,,,,18,16,,,,,16,,,18,,,16,148,18,144
16,3,18,13,,, , , ,,, ,16, ,,18,,,16,35,18,142
16,8,18,8,,, , , ,,, ,16, ,,18,,,16,116,18,131
