5.000000000000000000e+00,5.000000000000000000e+00,6.200000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+01,1.800000000000000000e+01,4.900000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.000000000000000000e+01,5.100000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+01,3.700000000000000000e+01,3.400000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,1.000000000000000000e+00,3.499999940395355225e-01,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,8.000000000000000000e+00,5.900000000000000000e+01,1.700000000000000000e+01,4.600000000000000000e+01,1.800000000000000000e+01,1.430000000000000000e+02,5.000000000000000000e+01,1.250000000000000000e+02,1.330000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.220000000000000000e+02,1.060000000000000000e+02,8.700000000000000000e+01,7.700000000000000000e+01,6.800000000000000000e+01,6.200000000000000000e+01,5.600000000000000000e+01,5.100000000000000000e+01,4.600000000000000000e+01,4.300000000000000000e+01,1.000000000000000000e+00,3.889999985694885254e-01,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+00,6.200000000000000000e+01,1.700000000000000000e+01,1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+02,9.300000000000000000e+01,8.000000000000000000e+01,7.100000000000000000e+01,6.400000000000000000e+01,5.800000000000000000e+01,5.200000000000000000e+01,4.900000000000000000e+01,4.500000000000000000e+01,1.000000000000000000e+00,3.409999907016754150e-01,0.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+01,3.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,6.700000000000000000e+01,6.500000000000000000e+01,6.400000000000000000e+01,5.800000000000000000e+01,2.000000000000000000e+00,3.490000069141387939e-01,1.209999973070807755e-04,9.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00,6.200000000000000000e+01,1.700000000000000000e+01,4.100000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.000000000000000000e+01,5.100000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+01,3.700000000000000000e+01,3.400000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.000000000000000000e+00,3.454999923706054688e-01,2.024999957939144224e-05,1.600000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+01,9.100000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,4.800000000000000000e+01,4.300000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00,3.600000143051147461e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,8.000000000000000000e+00,5.200000000000000000e+01,1.400000000000000000e+01,9.800000000000000000e+01,2.500000000000000000e+01,3.300000000000000000e+01,4.900000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.500000000000000000e+01,4.400000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,3.200000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,3.549999892711639404e-01,2.808999968692660332e-03,1.000000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,1.600000000000000000e+01,1.123000000000000000e+03,1.800000000000000000e+01,9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.250000000000000000e+02,1.330000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,1.220000000000000000e+02,1.060000000000000000e+02,8.700000000000000000e+01,7.700000000000000000e+01,6.800000000000000000e+01,6.200000000000000000e+01,5.600000000000000000e+01,5.100000000000000000e+01,4.600000000000000000e+01,4.300000000000000000e+01,1.000000000000000000e+00,3.889999985694885254e-01,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,8.000000000000000000e+00,6.500000000000000000e+01,1.200000000000000000e+01,5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.200000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,5.600000000000000000e+01,5.000000000000000000e+01,4.500000000000000000e+01,4.200000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,3.670000135898590088e-01,0.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.700000000000000000e+01,1.060000000000000000e+02,1.900000000000000000e+01,1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.020000000000000000e+02,1.200000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02,1.010000000000000000e+02,8.500000000000000000e+01,7.300000000000000000e+01,6.400000000000000000e+01,5.800000000000000000e+01,5.200000000000000000e+01,4.700000000000000000e+01,4.300000000000000000e+01,4.000000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,3.919999897480010986e-01,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,6.300000000000000000e+01,1.200000000000000000e+01,5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.600000000000000000e+01,5.300000000000000000e+01,4.400000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01,3.400000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+00,4.079999923706054688e-01,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,5.600000000000000000e+01,1.300000000000000000e+01,1.040000000000000000e+02,3.000000000000000000e+01,4.400000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.600000000000000000e+01,5.300000000000000000e+01,4.400000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01,3.400000000000000000e+01,3.300000000000000000e+01,2.000000000000000000e+00,2.845000028610229492e-01,1.525225024670362473e-02,1.100000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+01,1.300000000000000000e+01,4.400000000000000000e+01,2.500000000000000000e+01,4.300000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,4.800000000000000000e+01,4.300000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00,3.600000143051147461e-01,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,5.000000000000000000e+00,6.200000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+01,1.180000000000000000e+02,3.900000000000000000e+01,6.500000000000000000e+01,1.220000000000000000e+02,1.320000000000000000e+02,1.320000000000000000e+02,1.320000000000000000e+02,1.320000000000000000e+02,1.320000000000000000e+02,1.320000000000000000e+02,1.320000000000000000e+02,1.280000000000000000e+02,1.170000000000000000e+02,9.800000000000000000e+01,8.300000000000000000e+01,7.500000000000000000e+01,6.700000000000000000e+01,6.000000000000000000e+01,5.700000000000000000e+01,5.400000000000000000e+01,4.700000000000000000e+01,2.000000000000000000e+00,3.600000143051147461e-01,0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+01,1.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,4.700000000000000000e+01,7.600000000000000000e+01,8.300000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01,8.800000000000000000e+01,8.100000000000000000e+01,7.400000000000000000e+01,6.700000000000000000e+01,6.100000000000000000e+01,5.600000000000000000e+01,5.100000000000000000e+01,4.700000000000000000e+01,1.000000000000000000e+00,2.700000107288360596e-01,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+00,6.200000000000000000e+01,1.300000000000000000e+01,9.300000000000000000e+01,3.000000000000000000e+01,4.100000000000000000e+01,9.300000000000000000e+01,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+01,7.800000000000000000e+01,6.900000000000000000e+01,6.300000000000000000e+01,5.800000000000000000e+01,5.300000000000000000e+01,2.000000000000000000e+00,2.430000007152557373e-01,6.723999977111816406e-03,1.200000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,7.500000000000000000e+01,1.900000000000000000e+01,1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.600000000000000000e+01,5.300000000000000000e+01,4.400000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01,3.400000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+00,4.079999923706054688e-01,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,3.800000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.600000000000000000e+01,5.300000000000000000e+01,4.400000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01,3.400000000000000000e+01,3.300000000000000000e+01,2.000000000000000000e+00,4.144999980926513672e-01,4.225000157020986080e-05,5.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+00,6.200000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+01,1.700000000000000000e+01,9.900000000000000000e+01,4.100000000000000000e+01,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+02,9.300000000000000000e+01,8.000000000000000000e+01,7.100000000000000000e+01,6.400000000000000000e+01,5.800000000000000000e+01,5.200000000000000000e+01,4.900000000000000000e+01,4.500000000000000000e+01,2.000000000000000000e+00,3.504999876022338867e-01,9.025000326801091433e-05,9.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.700000000000000000e+01,1.060000000000000000e+02,1.900000000000000000e+01,1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+02,9.300000000000000000e+01,8.000000000000000000e+01,7.100000000000000000e+01,6.400000000000000000e+01,5.800000000000000000e+01,5.200000000000000000e+01,4.900000000000000000e+01,4.500000000000000000e+01,1.000000000000000000e+00,3.409999907016754150e-01,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,6.400000000000000000e+01,1.400000000000000000e+01,7.300000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.600000000000000000e+01,5.300000000000000000e+01,4.400000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01,3.400000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+00,4.079999923706054688e-01,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,4.000000000000000000e+00,6.100000000000000000e+01,1.200000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.200000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,5.600000000000000000e+01,5.000000000000000000e+01,4.500000000000000000e+01,4.200000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,3.670000135898590088e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,1.600000000000000000e+01,1.420000000000000000e+02,2.200000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.300000000000000000e+01,4.900000000000000000e+01,4.300000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+00,2.770000100135803223e-01,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
2.200000000000000000e+01,2.200000000000000000e+01,6.000000000000000000e+01,2.500000000000000000e+01,4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.300000000000000000e+01,4.900000000000000000e+01,4.300000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00,2.894999980926513672e-01,1.562499965075403452e-04,3.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,5.000000000000000000e+00,6.200000000000000000e+01,1.000000000000000000e+01,5.700000000000000000e+01,1.700000000000000000e+01,6.200000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,4.800000000000000000e+01,4.300000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00,3.600000143051147461e-01,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,3.100000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,4.800000000000000000e+01,4.300000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+00,3.490000069141387939e-01,1.209999973070807755e-04,3.000000000000000000e+00,0.000000000000000000e+00
