game_name,predict,real
13.0,71.0,14.0,2.0,25.0,37.0,0.0,0.0,0.0,0,3
7.0,53.0,9.0,60.0,13.0,100.0,1.0,1.0,1.0,1,3
7.0,135.0,14.0,43.0,25.0,34.0,1.0,1.0,1.0,0,0
25.0,44.0,26.0,77.0,0.0,0.0,0.0,0.0,0.0,0,3
8.0,64.0,14.0,73.0,25.0,24.0,1.0,1.0,1.0,1,3
7.0,43.0,9.0,0.0,20.0,18.0,0.0,0.0,0.0,0,3
17.0,108.0,21.0,160.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,40.0,8.0,38.0,10.0,58.0,0.0,0.0,0.0,0,3
13.0,63.0,25.0,60.0,30.0,97.0,1.0,1.0,1.0,1,3
8.0,80.0,10.0,17.0,14.0,94.0,0.0,0.0,0.0,0,3
13.0,77.0,17.0,111.0,18.0,45.0,1.0,1.0,1.0,1,3
17.0,103.0,20.0,114.0,25.0,43.0,1.0,1.0,1.0,1,3
14.0,79.0,18.0,60.0,20.0,107.0,1.0,1.0,1.0,1,3
8.0,74.0,14.0,40.0,17.0,42.0,1.0,1.0,0.0,0,1
8.0,65.0,14.0,70.0,18.0,38.0,1.0,1.0,1.0,1,3
10.0,42.0,18.0,69.0,20.0,130.0,0.0,0.0,0.0,0,3
8.0,64.0,14.0,38.0,20.0,42.0,1.0,1.0,1.0,1,3
13.0,64.0,17.0,29.0,18.0,139.0,1.0,1.0,1.0,1,3
13.0,7.0,14.0,2.0,25.0,60.0,0.0,0.0,0.0,1,0
8.0,76.0,13.0,10.0,14.0,38.0,0.0,0.0,0.0,0,3
10.0,21.0,14.0,43.0,20.0,140.0,0.0,0.0,0.0,0,3
10.0,35.0,18.0,62.0,20.0,159.0,0.0,0.0,0.0,1,0
13.0,96.0,17.0,104.0,30.0,31.0,1.0,1.0,1.0,1,3
4.0,67.0,26.0,66.0,0.0,0.0,1.0,1.0,0.0,1,2
13.0,73.0,14.0,97.0,25.0,37.0,0.0,0.0,0.0,0,3
13.0,37.0,17.0,107.0,18.0,47.0,1.0,1.0,1.0,1,3
7.0,62.0,14.0,26.0,25.0,60.0,1.0,1.0,1.0,1,3
11.0,72.0,21.0,282.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,29.0,12.0,59.0,0.0,0.0,0.0,0.0,0.0,0,3
17.0,111.0,21.0,238.0,0.0,0.0,1.0,1.0,1.0,1,3
18.0,85.0,21.0,162.0,0.0,0.0,1.0,1.0,1.0,1,3
6.0,51.0,22.0,60.0,0.0,0.0,0.0,0.0,0.0,0,3
10.0,30.0,14.0,61.0,20.0,62.0,0.0,0.0,0.0,0,3
13.0,77.0,17.0,35.0,25.0,60.0,0.0,0.0,0.0,1,0
5.0,62.0,14.0,95.0,0.0,0.0,1.0,1.0,1.0,1,3
1.0,60.0,26.0,89.0,0.0,0.0,1.0,1.0,1.0,1,3
25.0,60.0,26.0,54.0,0.0,0.0,1.0,1.0,1.0,0,0
13.0,6.0,17.0,112.0,25.0,57.0,1.0,1.0,1.0,1,3
8.0,43.0,13.0,83.0,30.0,57.0,0.0,0.0,0.0,0,3
7.0,96.0,9.0,0.0,13.0,22.0,0.0,0.0,0.0,0,3
10.0,30.0,13.0,104.0,20.0,97.0,0.0,0.0,0.0,0,3
8.0,76.0,10.0,37.0,14.0,9.0,1.0,1.0,1.0,1,3
8.0,51.0,14.0,97.0,25.0,31.0,0.0,0.0,0.0,0,3
17.0,37.0,20.0,19.0,25.0,44.0,1.0,1.0,1.0,0,0
4.0,69.0,26.0,84.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,74.0,14.0,98.0,18.0,26.0,0.0,0.0,0.0,0,3
8.0,48.0,17.0,64.0,18.0,45.0,1.0,0.0,0.0,0,2
13.0,105.0,17.0,104.0,25.0,43.0,0.0,0.0,0.0,0,3
8.0,40.0,14.0,96.0,17.0,97.0,0.0,0.0,0.0,1,0
7.0,96.0,9.0,0.0,13.0,27.0,0.0,0.0,0.0,0,3
13.0,49.0,17.0,93.0,18.0,140.0,1.0,1.0,1.0,1,3
8.0,12.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0,3
4.0,49.0,20.0,136.0,0.0,0.0,1.0,1.0,1.0,1,3
1.0,80.0,26.0,47.0,0.0,0.0,1.0,1.0,1.0,1,3
18.0,84.0,21.0,161.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,78.0,14.0,95.0,20.0,30.0,1.0,0.0,0.0,0,2
8.0,13.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0,3
10.0,15.0,13.0,8.0,20.0,114.0,0.0,0.0,0.0,0,3
14.0,97.0,20.0,105.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,52.0,14.0,84.0,25.0,32.0,1.0,1.0,1.0,1,3
17.0,95.0,20.0,155.0,25.0,35.0,1.0,1.0,1.0,1,3
13.0,104.0,17.0,113.0,25.0,41.0,1.0,1.0,1.0,1,3
13.0,77.0,17.0,111.0,18.0,45.0,1.0,1.0,1.0,1,3
7.0,141.0,10.0,31.0,17.0,82.0,1.0,1.0,1.0,1,3
13.0,54.0,17.0,62.0,18.0,138.0,1.0,1.0,1.0,1,3
10.0,30.0,14.0,95.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,108.0,14.0,33.0,25.0,42.0,0.0,0.0,0.0,0,3
8.0,64.0,14.0,44.0,20.0,43.0,1.0,1.0,1.0,1,3
13.0,73.0,17.0,108.0,25.0,36.0,1.0,1.0,1.0,1,3
13.0,76.0,17.0,43.0,30.0,98.0,1.0,1.0,1.0,0,0
6.0,60.0,22.0,60.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,105.0,8.0,42.0,10.0,50.0,0.0,0.0,0.0,0,3
4.0,100.0,16.0,59.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,50.0,14.0,53.0,25.0,36.0,0.0,0.0,0.0,0,3
14.0,97.0,20.0,100.0,0.0,0.0,1.0,1.0,1.0,1,3
4.0,68.0,10.0,58.0,0.0,0.0,0.0,0.0,0.0,0,3
8.0,62.0,14.0,63.0,18.0,40.0,1.0,1.0,0.0,1,2
17.0,90.0,20.0,82.0,25.0,45.0,1.0,0.0,1.0,1,2
11.0,63.0,21.0,93.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,63.0,25.0,60.0,30.0,96.0,1.0,1.0,1.0,1,3
8.0,27.0,13.0,60.0,30.0,66.0,1.0,1.0,1.0,1,3
10.0,53.0,13.0,22.0,25.0,60.0,1.0,1.0,1.0,1,3
1.0,59.0,26.0,92.0,0.0,0.0,1.0,1.0,1.0,0,0
7.0,100.0,9.0,60.0,13.0,25.0,0.0,0.0,0.0,1,0
8.0,44.0,13.0,31.0,30.0,56.0,0.0,0.0,0.0,0,3
10.0,40.0,13.0,103.0,20.0,72.0,0.0,0.0,0.0,0,3
10.0,29.0,18.0,140.0,20.0,123.0,1.0,1.0,1.0,1,3
13.0,15.0,17.0,107.0,30.0,102.0,1.0,1.0,1.0,1,3
8.0,64.0,12.0,55.0,0.0,0.0,0.0,0.0,0.0,0,3
8.0,64.0,14.0,65.0,18.0,41.0,1.0,0.0,0.0,1,1
8.0,68.0,10.0,16.0,14.0,96.0,1.0,1.0,1.0,1,3
8.0,84.0,13.0,14.0,14.0,96.0,0.0,0.0,0.0,0,3
11.0,59.0,21.0,105.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,64.0,14.0,2.0,20.0,129.0,1.0,1.0,1.0,1,3
8.0,65.0,14.0,67.0,25.0,32.0,1.0,1.0,1.0,1,3
4.0,60.0,20.0,123.0,0.0,0.0,0.0,0.0,0.0,1,0
13.0,48.0,17.0,110.0,30.0,63.0,1.0,0.0,1.0,0,1
4.0,66.0,12.0,57.0,0.0,0.0,1.0,1.0,1.0,1,3
10.0,30.0,14.0,58.0,20.0,62.0,0.0,0.0,0.0,0,3
6.0,60.0,11.0,70.0,0.0,0.0,1.0,1.0,1.0,1,3
17.0,70.0,19.0,70.0,0.0,0.0,1.0,1.0,1.0,1,3
22.0,60.0,25.0,46.0,0.0,0.0,0.0,0.0,0.0,0,3
17.0,68.0,19.0,71.0,0.0,0.0,1.0,1.0,1.0,1,3
1.0,59.0,20.0,117.0,0.0,0.0,1.0,0.0,0.0,0,2
13.0,73.0,17.0,108.0,25.0,36.0,0.0,0.0,0.0,0,3
10.0,24.0,13.0,72.0,20.0,134.0,1.0,1.0,1.0,1,3
4.0,43.0,20.0,139.0,0.0,0.0,1.0,1.0,1.0,1,3
17.0,88.0,20.0,154.0,25.0,40.0,1.0,1.0,1.0,1,3
7.0,140.0,14.0,40.0,25.0,37.0,0.0,0.0,0.0,0,3
16.0,88.0,22.0,60.0,0.0,0.0,1.0,1.0,1.0,1,3
1.0,62.0,20.0,121.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,73.0,14.0,97.0,25.0,37.0,1.0,1.0,1.0,1,3
8.0,52.0,14.0,84.0,25.0,32.0,0.0,0.0,0.0,0,3
4.0,71.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,0,3
13.0,15.0,18.0,135.0,0.0,0.0,0.0,0.0,0.0,0,3
1.0,84.0,26.0,21.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,11.0,17.0,108.0,30.0,78.0,1.0,1.0,1.0,0,0
10.0,52.0,14.0,97.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,76.0,13.0,10.0,14.0,38.0,0.0,0.0,0.0,0,3
13.0,94.0,17.0,116.0,30.0,25.0,0.0,0.0,0.0,1,0
17.0,115.0,21.0,145.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,87.0,14.0,2.0,20.0,15.0,0.0,0.0,0.0,0,3
6.0,58.0,22.0,60.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,41.0,14.0,39.0,25.0,60.0,0.0,0.0,0.0,0,3
8.0,78.0,14.0,98.0,18.0,23.0,1.0,1.0,1.0,1,3
14.0,40.0,18.0,38.0,20.0,103.0,1.0,0.0,0.0,0,2
16.0,27.0,18.0,127.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,61.0,13.0,104.0,30.0,54.0,0.0,0.0,0.0,0,3
18.0,84.0,21.0,160.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,100.0,13.0,30.0,25.0,60.0,1.0,1.0,1.0,1,3
8.0,37.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0,3
8.0,79.0,14.0,7.0,20.0,25.0,0.0,0.0,0.0,0,3
4.0,66.0,26.0,76.0,0.0,0.0,1.0,1.0,1.0,1,3
17.0,104.0,21.0,162.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,62.0,14.0,17.0,25.0,60.0,1.0,1.0,1.0,1,3
13.0,98.0,17.0,110.0,18.0,48.0,1.0,1.0,1.0,1,3
7.0,102.0,13.0,102.0,25.0,26.0,1.0,1.0,1.0,1,3
5.0,62.0,14.0,93.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,83.0,8.0,64.0,10.0,25.0,0.0,0.0,0.0,0,3
8.0,38.0,14.0,37.0,0.0,0.0,1.0,1.0,1.0,0,0
13.0,20.0,17.0,102.0,18.0,56.0,0.0,0.0,0.0,0,3
13.0,58.0,14.0,22.0,25.0,60.0,1.0,1.0,1.0,0,0
10.0,31.0,18.0,140.0,20.0,124.0,0.0,0.0,0.0,0,3
17.0,121.0,19.0,121.0,0.0,0.0,1.0,1.0,1.0,1,3
4.0,63.0,26.0,78.0,0.0,0.0,1.0,1.0,1.0,1,3
14.0,30.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0,3
13.0,80.0,18.0,43.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,37.0,17.0,107.0,18.0,47.0,1.0,0.0,1.0,0,1
10.0,31.0,14.0,50.0,0.0,0.0,0.0,0.0,0.0,0,3
10.0,40.0,13.0,38.0,25.0,60.0,1.0,1.0,1.0,0,0
5.0,45.0,17.0,105.0,0.0,0.0,0.0,0.0,1.0,0,2
17.0,88.0,20.0,154.0,25.0,40.0,0.0,0.0,0.0,0,3
8.0,78.0,13.0,16.0,14.0,96.0,0.0,0.0,0.0,0,3
18.0,135.0,21.0,206.0,0.0,0.0,1.0,1.0,1.0,1,3
4.0,57.0,26.0,82.0,0.0,0.0,1.0,1.0,1.0,1,3
22.0,5.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0,0,3
4.0,60.0,20.0,129.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,78.0,25.0,35.0,30.0,128.0,1.0,1.0,1.0,1,3
8.0,78.0,13.0,16.0,14.0,96.0,1.0,1.0,1.0,1,3
10.0,30.0,14.0,61.0,20.0,62.0,0.0,0.0,0.0,1,0
10.0,60.0,13.0,80.0,20.0,41.0,0.0,0.0,0.0,1,0
17.0,84.0,20.0,150.0,25.0,39.0,0.0,0.0,0.0,0,3
7.0,105.0,8.0,72.0,10.0,18.0,0.0,0.0,0.0,0,3
18.0,128.0,21.0,235.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,11.0,17.0,108.0,30.0,78.0,1.0,1.0,1.0,1,3
8.0,65.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,1,0
1.0,100.0,20.0,157.0,0.0,0.0,1.0,1.0,1.0,1,3
10.0,30.0,18.0,58.0,20.0,130.0,0.0,0.0,0.0,0,3
10.0,30.0,18.0,72.0,20.0,120.0,1.0,1.0,1.0,1,3
7.0,72.0,10.0,36.0,17.0,62.0,0.0,0.0,0.0,0,3
17.0,107.0,21.0,160.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,73.0,17.0,108.0,25.0,37.0,1.0,1.0,1.0,1,3
7.0,50.0,8.0,65.0,10.0,13.0,0.0,0.0,0.0,0,3
7.0,100.0,13.0,30.0,25.0,60.0,1.0,1.0,1.0,1,3
8.0,35.0,14.0,34.0,18.0,128.0,1.0,0.0,0.0,0,2
7.0,33.0,8.0,18.0,10.0,14.0,1.0,0.0,1.0,0,1
7.0,33.0,8.0,18.0,10.0,14.0,0.0,0.0,0.0,0,3
17.0,101.0,19.0,121.0,0.0,0.0,1.0,1.0,1.0,1,3
17.0,108.0,21.0,206.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,59.0,14.0,18.0,25.0,60.0,1.0,1.0,1.0,1,3
25.0,60.0,26.0,51.0,0.0,0.0,1.0,1.0,1.0,0,0
4.0,72.0,12.0,53.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,141.0,10.0,31.0,17.0,82.0,1.0,1.0,1.0,1,3
5.0,62.0,14.0,5.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,78.0,17.0,111.0,18.0,38.0,1.0,1.0,1.0,1,3
7.0,104.0,8.0,44.0,10.0,27.0,0.0,0.0,0.0,0,3
13.0,105.0,17.0,104.0,25.0,43.0,1.0,1.0,1.0,1,3
13.0,85.0,17.0,37.0,25.0,60.0,0.0,1.0,0.0,1,1
22.0,60.0,25.0,45.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,61.0,10.0,33.0,14.0,20.0,1.0,1.0,1.0,1,3
22.0,60.0,25.0,44.0,0.0,0.0,1.0,0.0,0.0,0,2
13.0,101.0,17.0,107.0,25.0,42.0,0.0,0.0,0.0,0,3
17.0,90.0,20.0,82.0,25.0,45.0,1.0,1.0,1.0,1,3
8.0,61.0,14.0,80.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,33.0,14.0,67.0,25.0,37.0,1.0,1.0,1.0,1,3
10.0,20.0,13.0,32.0,17.0,39.0,1.0,1.0,1.0,0,0
10.0,40.0,13.0,134.0,25.0,32.0,0.0,0.0,0.0,0,3
10.0,31.0,14.0,50.0,0.0,0.0,0.0,0.0,0.0,0,3
5.0,62.0,17.0,102.0,0.0,0.0,1.0,1.0,1.0,1,3
22.0,60.0,25.0,60.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,75.0,9.0,13.0,20.0,122.0,1.0,1.0,1.0,1,3
13.0,102.0,26.0,66.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,72.0,14.0,96.0,25.0,37.0,1.0,1.0,1.0,1,3
13.0,78.0,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0,3
8.0,65.0,14.0,70.0,18.0,38.0,0.0,0.0,0.0,0,3
8.0,71.0,14.0,65.0,25.0,34.0,0.0,0.0,0.0,0,3
13.0,73.0,17.0,108.0,25.0,35.0,1.0,1.0,1.0,1,3
7.0,140.0,14.0,44.0,25.0,34.0,1.0,1.0,1.0,0,0
4.0,64.0,16.0,57.0,0.0,0.0,1.0,1.0,1.0,1,3
14.0,33.0,20.0,79.0,0.0,0.0,1.0,1.0,1.0,1,3
10.0,60.0,14.0,94.0,0.0,0.0,0.0,0.0,0.0,1,0
7.0,40.0,8.0,38.0,10.0,58.0,1.0,0.0,0.0,0,2
6.0,58.0,11.0,61.0,0.0,0.0,1.0,1.0,1.0,0,0
5.0,62.0,17.0,98.0,0.0,0.0,1.0,1.0,1.0,1,3
4.0,55.0,26.0,80.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,50.0,17.0,87.0,18.0,140.0,1.0,1.0,1.0,1,3
8.0,65.0,14.0,94.0,0.0,0.0,1.0,1.0,1.0,1,3
14.0,49.0,18.0,137.0,20.0,28.0,0.0,0.0,0.0,0,3
8.0,42.0,12.0,46.0,0.0,0.0,0.0,0.0,0.0,0,3
5.0,44.0,17.0,92.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,77.0,13.0,104.0,14.0,8.0,0.0,0.0,0.0,0,3
10.0,28.0,14.0,53.0,0.0,0.0,0.0,0.0,0.0,0,3
13.0,62.0,14.0,17.0,25.0,60.0,0.0,0.0,0.0,0,3
8.0,63.0,14.0,30.0,17.0,121.0,1.0,1.0,1.0,1,3
13.0,107.0,18.0,131.0,0.0,0.0,1.0,1.0,1.0,1,3
5.0,62.0,14.0,96.0,0.0,0.0,1.0,1.0,1.0,1,3
16.0,85.0,18.0,48.0,0.0,0.0,0.0,0.0,0.0,0,3
1.0,84.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0,3
8.0,62.0,14.0,63.0,18.0,40.0,1.0,1.0,1.0,1,3
1.0,65.0,4.0,75.0,0.0,0.0,0.0,1.0,1.0,1,2
8.0,44.0,13.0,31.0,30.0,56.0,1.0,1.0,1.0,0,0
13.0,73.0,17.0,111.0,18.0,41.0,1.0,1.0,1.0,1,3
5.0,62.0,12.0,65.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,64.0,10.0,34.0,14.0,30.0,0.0,0.0,0.0,0,3
17.0,90.0,20.0,142.0,25.0,39.0,1.0,1.0,1.0,1,3
4.0,60.0,20.0,120.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,60.0,9.0,16.0,13.0,94.0,1.0,1.0,1.0,1,3
8.0,67.0,10.0,25.0,14.0,35.0,0.0,0.0,0.0,0,3
8.0,74.0,14.0,98.0,18.0,26.0,1.0,1.0,1.0,1,3
14.0,42.0,18.0,41.0,20.0,120.0,1.0,1.0,1.0,1,3
18.0,104.0,21.0,112.0,0.0,0.0,0.0,1.0,1.0,1,2
8.0,65.0,14.0,66.0,25.0,35.0,1.0,1.0,1.0,1,3
7.0,65.0,13.0,17.0,25.0,23.0,0.0,0.0,0.0,0,3
4.0,74.0,20.0,120.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,65.0,14.0,99.0,17.0,81.0,1.0,1.0,0.0,1,2
8.0,60.0,10.0,30.0,14.0,8.0,0.0,0.0,0.0,0,3
7.0,165.0,9.0,10.0,13.0,96.0,1.0,1.0,1.0,1,3
8.0,64.0,17.0,113.0,18.0,45.0,1.0,1.0,1.0,1,3
8.0,32.0,14.0,42.0,25.0,20.0,0.0,0.0,0.0,0,3
4.0,60.0,20.0,123.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,42.0,14.0,38.0,0.0,0.0,1.0,1.0,1.0,0,0
8.0,67.0,14.0,2.0,17.0,121.0,1.0,1.0,1.0,1,3
14.0,74.0,18.0,58.0,20.0,100.0,1.0,1.0,1.0,1,3
5.0,33.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,0,3
7.0,45.0,9.0,30.0,20.0,18.0,0.0,0.0,0.0,0,3
7.0,115.0,9.0,0.0,20.0,141.0,0.0,0.0,0.0,0,3
10.0,33.0,13.0,56.0,17.0,81.0,1.0,1.0,1.0,1,3
10.0,33.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0,3
7.0,45.0,9.0,30.0,20.0,18.0,1.0,1.0,1.0,0,0
13.0,63.0,25.0,60.0,30.0,96.0,1.0,1.0,1.0,1,3
13.0,5.0,25.0,60.0,30.0,129.0,1.0,1.0,1.0,1,3
10.0,35.0,18.0,62.0,20.0,159.0,0.0,0.0,0.0,0,3
17.0,70.0,19.0,75.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,56.0,14.0,30.0,25.0,60.0,0.0,0.0,0.0,0,3
13.0,75.0,17.0,50.0,30.0,68.0,1.0,0.0,1.0,0,1
18.0,84.0,21.0,161.0,0.0,0.0,1.0,1.0,1.0,1,3
4.0,64.0,12.0,49.0,0.0,0.0,1.0,1.0,1.0,0,0
10.0,48.0,18.0,70.0,20.0,131.0,1.0,1.0,1.0,1,3
14.0,42.0,18.0,139.0,20.0,45.0,1.0,1.0,1.0,0,0
13.0,33.0,18.0,135.0,0.0,0.0,0.0,0.0,0.0,0,3
8.0,41.0,14.0,58.0,17.0,121.0,0.0,0.0,0.0,0,3
4.0,83.0,20.0,122.0,0.0,0.0,1.0,1.0,1.0,1,3
5.0,42.0,12.0,73.0,0.0,0.0,0.0,0.0,0.0,0,3
10.0,40.0,13.0,30.0,20.0,97.0,1.0,1.0,1.0,1,3
8.0,74.0,14.0,7.0,18.0,132.0,1.0,1.0,1.0,1,3
10.0,37.0,13.0,118.0,25.0,43.0,0.0,0.0,0.0,0,3
8.0,78.0,13.0,12.0,14.0,96.0,0.0,0.0,0.0,1,0
8.0,36.0,14.0,41.0,0.0,0.0,0.0,0.0,0.0,0,3
8.0,70.0,10.0,60.0,14.0,7.0,0.0,0.0,0.0,0,3
13.0,105.0,25.0,60.0,30.0,135.0,1.0,1.0,1.0,1,3
22.0,60.0,25.0,60.0,0.0,0.0,1.0,1.0,1.0,1,3
8.0,29.0,12.0,59.0,0.0,0.0,0.0,0.0,0.0,0,3
7.0,54.0,8.0,40.0,10.0,23.0,0.0,0.0,1.0,0,2
13.0,107.0,25.0,60.0,30.0,80.0,1.0,1.0,1.0,1,3
7.0,75.0,9.0,13.0,20.0,122.0,0.0,1.0,0.0,0,2
14.0,79.0,18.0,60.0,20.0,107.0,0.0,0.0,0.0,1,0
13.0,92.0,17.0,122.0,30.0,40.0,1.0,1.0,1.0,1,3
7.0,115.0,9.0,0.0,20.0,141.0,0.0,0.0,0.0,0,3
8.0,78.0,13.0,12.0,14.0,96.0,0.0,0.0,0.0,0,3
17.0,104.0,21.0,162.0,0.0,0.0,1.0,1.0,1.0,1,3
4.0,61.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,1,0
8.0,37.0,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0,3
13.0,48.0,17.0,91.0,18.0,137.0,1.0,1.0,1.0,1,3
10.0,33.0,13.0,54.0,25.0,58.0,0.0,0.0,0.0,0,3
1.0,67.0,26.0,94.0,0.0,0.0,1.0,1.0,1.0,1,3
7.0,158.0,9.0,0.0,13.0,102.0,1.0,1.0,1.0,1,3
10.0,59.0,18.0,73.0,20.0,125.0,0.0,0.0,0.0,1,0
6.0,60.0,22.0,60.0,0.0,0.0,1.0,1.0,1.0,1,3
13.0,105.0,25.0,60.0,30.0,135.0,1.0,1.0,1.0,1,3
13.0,78.0,17.0,44.0,30.0,99.0,1.0,1.0,1.0,1,3
8.0,65.0,14.0,43.0,20.0,35.0,1.0,1.0,1.0,1,3
8.0,66.0,13.0,83.0,30.0,57.0,1.0,1.0,1.0,1,3
13.0,73.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0,3
13.0,106.0,17.0,121.0,30.0,85.0,1.0,1.0,1.0,1,3
7.0,42.0,9.0,60.0,20.0,19.0,1.0,1.0,1.0,0,0
13.0,94.0,17.0,116.0,30.0,49.0,1.0,1.0,1.0,1,3
16.0,161.0,22.0,60.0,0.0,0.0,1.0,1.0,1.0,1,3
18.0,130.0,21.0,217.0,0.0,0.0,1.0,1.0,1.0,1,3
17.0,107.0,21.0,242.0,0.0,0.0,1.0,1.0,1.0,1,3
4.0,70.0,12.0,56.0,0.0,0.0,1.0,1.0,1.0,0,0
17.0,88.0,20.0,154.0,25.0,40.0,1.0,1.0,1.0,1,3
